Ep       Fluxp
30096.9	 0.1371081E-02
30515.1	 0.1323369E-02
30939.2	 0.1277304E-02
31369.2	 0.1232786E-02
31805.2	 0.1189817E-02
32247.2	 0.1148294E-02
32695.3	 0.1108172E-02
33149.7	 0.1069447E-02
33610.4	 0.1032023E-02
34077.5	 0.9958805E-03
34551.1	 0.9610066E-03
35031.2	 0.9273066E-03
35518.1	 0.8947654E-03
36011.7	 0.8633434E-03
36512.2	 0.8330051E-03
37019.6	 0.8037057E-03
37534.1	 0.7754202E-03
38055.7	 0.7481094E-03
38584.6	 0.7217423E-03
39120.8	 0.6962846E-03
39664.5	 0.6717111E-03
40215.7	 0.6479869E-03
40774.6	 0.6250873E-03
41341.3	 0.6029817E-03
41915.8	 0.5816458E-03
42498.3	 0.5610491E-03
43088.9	 0.5411672E-03
43687.7	 0.5219797E-03
44294.9	 0.5034666E-03
44910.5	 0.4855932E-03
45534.6	 0.4683445E-03
46167.4	 0.4517052E-03
46809	 0.4356357E-03
47459.6	 0.4201359E-03
48119.1	 0.4051858E-03
48787.9	 0.3907451E-03
49465.9	 0.3768195E-03
50153.3	 0.3633836E-03
50850.3	 0.3504224E-03
51557	 0.3379108E-03
52273.5	 0.3258390E-03
53000	 0.3141972E-03
53736.5	 0.3029652E-03
54483.3	 0.2921278E-03
55240.5	 0.2816706E-03
56008.2	 0.2715828E-03
56786.6	 0.2618552E-03
57575.8	 0.2524722E-03
58375.9	 0.2434143E-03
59187.2	 0.2346861E-03
60009.7	 0.2262631E-03
60843.7	 0.2181397E-03
61689.3	 0.2103011E-03
62546.6	 0.2027478E-03
63415.8	 0.1954539E-03
64297.2	 0.1884253E-03
65190.7	 0.1816415E-03
66096.7	 0.1751027E-03
67015.3	 0.1687987E-03
67946.6	 0.1627146E-03
68890.9	 0.1568508E-03
69848.3	 0.1511916E-03
70819	 0.1457424E-03
71803.2	 0.1404832E-03
72801.1	 0.1354138E-03
73812.8	 0.1305196E-03
74838.6	 0.1258052E-03
75878.7	 0.1212608E-03
76933.2	 0.1168764E-03
78002.4	 0.1126470E-03
79086.4	 0.1085725E-03
80185.5	 0.1046429E-03
81299.9	 0.1008554E-03
82429.7	 0.9720324E-04
83575.3	 0.9368167E-04
84736.8	 0.9028648E-04
85914.4	 0.8701383E-04
87108.4	 0.8385822E-04
88319	 0.8081643E-04
89546.4	 0.7788423E-04
90790.8	 0.7505756E-04
92052.6	 0.7233175E-04
93331.9	 0.6970546E-04
94628.9	 0.6717319E-04
95944	 0.6473192E-04
97277.4	 0.6237914E-04
98629.3	 0.6011130E-04
100000	 0.5792845E-04









































































































  








































































































































































































































































































































































































































































































































































































































































